"仓库","货主","商家编码","货品编号","货品名称","货品简称","规格码","规格名称","分类名称","条形码","基本单位","托规","箱规","价格","毛重（kg）","品牌","生产日期","临期天数","保质期","货区","货区名称","货区类型","货位","货位冻结","热卖货区","有效期","距离到期天数","距离临期天数","批次","是否正品","库存","可发库存","可发库存箱数","库存箱数","货品英文名称","自定义属性2","自定义属性3","自定义属性4","自定义属性5","自定义属性6","货位异常原因","体积（cm³）"
"主仓库","EA",="8809454981192",="8809454981192","THANK YOU FARMER 萨卡罗米焕亮星空面膜 (10ea)","땡큐파머 사카로미 브라이트닝 스타마스크 (10ea)",,="10ea","美妆个护",="8809454981192","ea","无",="40/箱","无权限","0.4340","THANK YOU FARMER",="0000-00-00 00:00:00","0","0","H","핫존H01-H12","拣货区","H-03-03","否","普通区",="2028-04-30 00:00:00","677","0",,"正品","69","69",="1箱29ea",="1箱29ea","THANK YOU FARMER Saccharomy Brightening Star Mask (10ea)",,"판매중","본품",,,,"1233.0000"
"主仓库","BOX",="8809681241144",="8809681241144","Pleuvoir 身体乳(#Floral Musk) (250ml)","플르부아 바디로션(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241144","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-12-03","否","普通区",="2029-04-14 00:00:00","1026","0",,"正品","1700","1700",="85箱",="85箱","Pleuvoir Body Lotion(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681246002",="8809681246002","(赠品) Pleuvoir 身体乳(#Floral Musk) (40ml)","(증정) 플르부아 바디로션(#플로럴머스크) (40ml)",,="40ml","美妆个护",="8809681246002","ea","无",="120/箱","无权限","0.0600","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-14-03","否","普通区",="2028-12-03 00:00:00","894","0",,"正品","2680","2680",="22箱40ea",="22箱40ea","(Gift) Pleuvoir Body Lotion(#Floral Musk) (40ml)",,"판매중","증정",,,,"97.0000"
"主仓库","EA",="8800335541535",="8800335541535","Pleuvoir 织物喷雾(#Rose Wood) (170ml)","플르부아 린넨스프레이(#로즈우드) (170ml)",,="170ml","美妆个护",="8800335541535","ea","无",="30/箱","无权限","0.2360","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-30-03","否","普通区",="2029-05-01 00:00:00","1043","0",,"正品","31","31",="1箱1ea",="1箱1ea","Pleuvoir Linen Refresher(#Rose Wood) (170ml)",,"판매중","본품",,,,"598.0000"
"主仓库","BOX",="8809681241144",="8809681241144","Pleuvoir 身体乳(#Floral Musk) (250ml)","플르부아 바디로션(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241144","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-01-02","否","普通区",="2029-04-14 00:00:00","1026","0",,"正品","1600","1600",="80箱",="80箱","Pleuvoir Body Lotion(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681241144",="8809681241144","Pleuvoir 身体乳(#Floral Musk) (250ml)","플르부아 바디로션(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241144","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-01-02","否","普通区",="2028-12-03 00:00:00","894","0",,"正品","1560","1560",="78箱",="78箱","Pleuvoir Body Lotion(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","EA",="8802863114267",="8802863114267","GREEN MONSTER 14in1 绿茶儿茶素+","그린몬스터 14in1 녹차카테킨+",,="15g","无",="8802863114267","ea","无",="100/箱","无权限","0.1580","GREEN MONSTER",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-03-01","否","普通区",="2027-09-25 00:00:00","459","0",,"正品","59","59",="59ea",="59ea","GREEN MONSTER 14in1 Green Tea Catechin+",,,,,,,"278.0000"
"主仓库","EA",="8809583812060",="8809583812060","GREEN MONSTER 女性私护益生菌 (30ea)","그린몬스터 이너블라썸 (30ea)",,="30ea","美妆个护",="8809583812060","ea","无",="50/箱","无权限","0.0460","GREEN MONSTER",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-12-02","否","普通区",="2027-09-25 00:00:00","459","0",,"正品","272","272",="5箱22ea",="5箱22ea","GREEN MONSTER Women Intimate Probiotics (30ea)",,"판매중","본품",,,,"336.0000"
"主仓库","EA",="8809298737450",="8809298737450","JAVIN DE SEOUL 眨眼水光气垫(#19 Sheer Pale) (16g)","자빈드서울 윙크 쿠션 글로우(#19 시어페일) (16g)",,="16g","美妆个护",="8809298737450","ea","无",="100/箱","无权限","0.0940","JAVIN DE SEOUL",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-28-02","否","普通区",="2029-05-01 00:00:00","1043","0",,"正品","58","58",="58ea",="58ea","JAVIN DE SEOUL Wink Cushion Glow(#19 Sheer Pale) (16g)",,"판매중","본품",,,,"179.0000"
"主仓库","EA",="8809298737504",="8809298737504","JAVIN DE SEOUL 眨眼水光气垫(#19 Sheer Pale) (替换装16g)","자빈드서울 윙크 쿠션 글로우(#19 시어페일) (리필16g)",,"리필16g","美妆个护",="8809298737504","ea","无",="100/箱","无权限","0.0450","JAVIN DE SEOUL",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-29-01","否","普通区",="2029-05-01 00:00:00","1043","0",,"正品","40","40",="40ea",="40ea","JAVIN DE SEOUL Wink Cushion Glow(#19 Sheer Pale) (Refill 16g)",,"판매중","본품",,,,"179.0000"
"主仓库","EA",="8809298737528",="8809298737528","JAVIN DE SEOUL 眨眼水光气垫(#21 Sheer Ivory) (替换装16g)","자빈드서울 윙크 쿠션 글로우(#21 시어 아이보리) (리필16g)",,"리필16g","美妆个护",="8809298737528","ea","无",="100/箱","无权限","0.0450","JAVIN DE SEOUL",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-32-03","否","普通区",="2028-10-12 00:00:00","842","0",,"正品","67","67",="67ea",="67ea","JAVIN DE SEOUL Wink Cushion Glow(#21 Sheer Ivory) (Refill 16g)",,"판매중","본품",,,,"179.0000"
"主仓库","EA",="8809990379521",="8809990379521","beiskin 白桦茸能量焕活爽肤水 (200ml)","베이스킨 차가 에너지 부스터 토너 (200ml)",,="120g","美妆个护",="8809990379521","ea","无",="50/箱","无权限","0.3400","beiskin",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-20-02","否","普通区",="2029-04-19 00:00:00","1031","0",,"正品","80","80",="1箱30ea",="1箱30ea","beiskin CHAGA Energy Booster Toner (200ml)",,"판매중","본품",,,,"411.0000"
"主仓库","EA",="8809990379545",="8809990379545","beiskin 白桦茸焕亮保湿精华油 (30ml)","베이스킨 차가 유스 앤 글로우 수분오일 (30ml)",,="30ml","美妆个护",="8809990379545","ea","无",="100/箱","无权限","0.0880","beiskin",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A03-09-02","否","普通区",="2029-04-14 00:00:00","1026","0",,"正品","85","85",="85ea",="85ea","beiskin CHAGA Youth & Glow Water Oil (30ml)",,"판매중","본품",,,,"154.0000"
"主仓库","BOX",="8809681241144",="8809681241144","Pleuvoir 身体乳(#Floral Musk) (250ml)","플르부아 바디로션(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241144","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-01-01","否","普通区",="2029-04-14 00:00:00","1026","0",,"正品","2100","2100",="105箱",="105箱","Pleuvoir Body Lotion(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","EA",="8809849803276",="8809849803276","TARA 海藻海洋修复安瓶 (30ml)","타라 알개 파워 앰플 (30ml)",,="30ml","美妆个护",="8809849803276","ea","无",="40/箱","无权限","0.0960","TARA",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-01-03","否","普通区",="2028-04-23 00:00:00","670","0",,"正品","30","30",="30ea",="30ea","TARA Algae Power Ampoule (30ml)",,"판매중","본품",,,,"111.0000"
"主仓库","EA",="8809899270431",="8809899270431","arwe 柚子身体乳 (250ml)","아르베 유자 글로우 바디 에멀전 (250ml)",,="250ml","美妆个护",="8809899270431","ea","无",="32/箱","无权限","0.3500","arwe",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-20-02","否","普通区",="2028-04-23 00:00:00","670","0",,"正品","38","38",="1箱6ea",="1箱6ea","arwe Yuja Glow Body Emulsion (250ml)",,"판매중","본품",,,,"529.0000"
"主仓库","EA",="8809899270455",="8809899270455","arwe 柚子沐浴露 (500ml)","아르베 유자 바디 워시 (500ml)",,="500ml","美妆个护",="8809899270455","ea","无",="18/箱","无权限","0.6100","arwe",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-20-03","否","普通区",="2028-11-26 00:00:00","887","0",,"正品","272","272",="15箱2ea",="15箱2ea","arwe Yuja Body Wash (500ml)",,"판매중","본품",,,,"1011.0000"
"主仓库","EA",="8809689630582",="8809689630582","ViveLab 防脱头皮洗发水 (300ml)","바이브랩 리바이 솔루션 안티 헤어 로스 스칼프 샴푸 (300ml)",,="300ml","美妆个护",="8809689630582","ea","无",="25/箱","无权限","0.3700","ViveLab",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-10-01","否","普通区",="2028-10-05 00:00:00","835","0",,"正品","65","65",="2箱15ea",="2箱15ea","ViveLab Revi Solution Anti Hair Loss Scalp Shampoo (300ml)",,,,,,,"697.0000"
"主仓库","EA",="8809681242301",="8809681242301","Pleuvoir 沐浴露(#Morning Soil) (250ml)","플르부아 바디클렌저(#모닝소일) (250ml)",,="250ml","美妆个护",="8809681242301","ea","无",="20/箱","无权限","0.3250","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-32-03","否","普通区",="2028-12-14 00:00:00","905","0",,"正品","29","29",="1箱9ea",="1箱9ea","Pleuvoir Body Cleanser(#Morning Soil) (250ml)",,,,,,,"585.0000"
"主仓库","EA",="8809681242295",="8809681242295","Pleuvoir 身体乳(#Morning Soil) (250ml)","플르부아 바디로션(#모닝소일) (250ml)",,="250ml","美妆个护",="8809681242295","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-33-03","否","普通区",="2028-10-20 00:00:00","850","0",,"正品","20","20",="1箱",="1箱","Pleuvoir Body Lotion(#Morning Soil) (250ml)",,,,,,,"585.0000"
"主仓库","EA",="8802026052901",="8802026052901","(赠品) Login Forest 波本香草香囊体验装 (2ea)","(증정) 로그인포레스트 버번 바닐라 샤쉐 패스포트 (2ea)",,="12ml","美妆个护",="8802026052901","ea","无",="400/箱","无权限","0.0160","Login Forest",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-03-02","否","普通区",="2027-02-20 00:00:00","242","0",,"正品","100","100",="100ea",="100ea","(Gift) Login Forest Bourbon Vanilla Sachet Passport (2ea)",,"판매중","증정",,,,"9.0000"
"主仓库","EA",="8800335541528",="8800335541528","Pleuvoir 织物喷雾(#Sunday Powder) (170ml)","플르부아 린넨스프레이(#선데이 파우더) (170ml)",,="170ml","美妆个护",="8800335541528","ea","无",="30/箱","无权限","0.2360","Pleuvoir",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-32-02","否","普通区",="2028-12-01 00:00:00","892","0",,"正品","15","15",="15ea",="15ea","Pleuvoir Linen Refresher(#Sunday Powder) (170ml)",,"판매중","본품",,,,"598.0000"
"主仓库","EA",="8809796090040",="8809796090040","earfit 焕新UV防护保湿防晒 (50g)","얼핏 유브이 프로텍터 모이스처 선 (50g)",,="50g","美妆个护",="8809796090040","ea","无",="100/箱","无权限","0.0820","earfit",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-21-01","否","普通区",="2029-04-04 00:00:00","1016","0",,"正品","90","90",="90ea",="90ea","earfit UV Protector Moisture Sun (50g)",,"판매중","본품",,,,"230.0000"
"主仓库","EA",="8809368860088",="8809368860088","ATRUE 调节平衡纯净卸妆油","에이트루 퓨어 밸런싱 클렌징 오일",,="150ml","美妆个护",="8809368860088","ea","无",="39/箱","无权限","0.1880","ATRUE",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-11-01","否","普通区",="2029-02-24 00:00:00","977","0",,"正品","83","83",="2箱5ea",="2箱5ea","ATRUE Pure Balancing Cleansing Oil",="9020120;","판매중","본품",="139",="99",,"499.0000"
"主仓库","EA",="8809654651727",="8809654651727","(赠品) AIPPO 积雪草保湿补水棉片 (1.75g*12ea)","(증정) 아이뽀 시카비타 수딩 패드 (1.75g*12ea)",,="1.75g*12ea","美妆个护",="8809654651727","ea","无",="400/箱","无权限","0.0300","AIPPO",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A05-28-01","否","普通区",="2029-02-08 00:00:00","961","0",,"正品","26","26",="26ea",="26ea","(Gift) AIPPO Cicavita Soothing Pad (1.75g*12ea)",,"판매중","증정",,,,"0.0000"
"主仓库","EA",="8809756581502",="8809756581502","mongdies 梦里多日洗衣皂(新)","몽디에스 에코 프렌들리 세탁비누(신포장)",,="180g","美妆个护",="8809756581502","ea","无",="50/箱","无权限","0.1790","mongdies",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-28-01","否","普通区",="2029-01-01 00:00:00","923","0",,"正品","43","43",="43ea",="43ea","mongdies Eco-Friendly Laundry Soap(New)",,,,,,,"280.0000"
"主仓库","BOX",="8802024090303",="8802024090303","(赠品) YOUSSOFUL 购物袋(#S) (1ea)","(증정) 유쏘풀 쇼핑백(#S) (1ea)",,="1ea","无",="8802024090303","ea","无",="300/箱","无权限","0.0400","YOUSSOFUL",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-24-02","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","3000","3000",="10箱",="10箱","(Gift) YOUSSOFUL Shopping Bag(#S) (1ea)",,"판매중","증정",,,,"0.0000"
"主仓库","EA","TESTBARCODE","TESTBARCODE","TEST 旺店通入出库管理","TEST 왕디엔통입출고관리바코드",,="150ml","无","TESTBARCODE","ea","无","无","无权限","0.1820","MYCOMMERCE",="0000-00-00 00:00:00","0","0",,,,"未知货位",,,="2099-12-31 00:00:00","26854","0",,"正品","64","64",="64ea",="64ea","TEST wangdiantongguanli",,"판매중","본품",,,,"225.0000"
"主仓库","EA","TESTBARCODE2","TESTBARCODE2","TEST(#2) 旺店通入出库管理(#2)","TEST(2) 왕디엔통 입출고 관리 바코드(2)",,="1ea","无","TESTBARCODE2",,"无","无","无权限","0.5500","MYCOMMERCE",="0000-00-00 00:00:00","0","0",,,,"未知货位",,,="2099-12-31 00:00:00","26854","0",,"正品","28","28",="28个",="28个",,,,,,,,"798.0000"
"主仓库","EA","TESTBARCODE2","TESTBARCODE2","TEST(#2) 旺店通入出库管理(#2)","TEST(2) 왕디엔통 입출고 관리 바코드(2)",,="1ea","无","TESTBARCODE2",,"无","无","无权限","0.5500","MYCOMMERCE",="0000-00-00 00:00:00","0","0",,,,"未知货位",,,="2099-12-31 00:00:00","26854","0","A01-45-03","正品","100","100",="100个",="100个",,,,,,,,"798.0000"
"主仓库","BOX",="8800242200013",="8800242200013","NUME 超自然轻盈有色防晒 (50ml)","누메 슈퍼 내추럴 슬립 선크림 (50ml)",,="50ml","美妆个护",="8800242200013","ea","无",="117/箱","无权限","0.0800","NUME",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-25-01","否","普通区",="2029-04-15 00:00:00","1027","0",,"正品","234","234",="2箱",="2箱","NUME Super Natural Slip Sun Cream (50ml)",,"판매중","본품",,,,"165.0000"
"主仓库","EA",="8800247160237",="8800247160237","Dr.Bio 防晒霜 (100ml)","닥터바이오 에코 썬 모이스처라이져 (100ml)",,="100ml","美妆个护",="8800247160237","ea","无",="60/箱","无权限","0.1320","Dr.Bio",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-29-02","否","普通区",="2029-03-31 00:00:00","1012","0",,"正品","140","140",="2箱20ea",="2箱20ea","Dr.Bio Sun Moisturizer (100ml)",,"판매중","본품",,,,"360.0000"
"主仓库","BOX",="8809681242295",="8809681242295","Pleuvoir 身体乳(#Morning Soil) (250ml)","플르부아 바디로션(#모닝소일) (250ml)",,="250ml","美妆个护",="8809681242295","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-03-01","否","普通区",="2028-12-04 00:00:00","895","0",,"正品","20","20",="1箱",="1箱","Pleuvoir Body Lotion(#Morning Soil) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681244329",="8809681244329","Pleuvoir 身体乳(#Rose Wood) (250ml)","플르부아 바디로션(#로즈우드) (250ml)",,="250ml","美妆个护",="8809681244329","ea","无",="20/箱","无权限","0.3100","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-02-01","否","普通区",="2028-12-04 00:00:00","895","0",,"正品","180","180",="9箱",="9箱","Pleuvoir Body Lotion(#Rose Wood) (250ml)",,"판매중","본품",,,,"585.0000"
"主仓库","BOX",="8809681241151",="8809681241151","Pleuvoir 沐浴露(#Floral Musk) (250ml)","플르부아 바디클렌저(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241151","ea","无",="20/箱","无权限","0.3250","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-02-02","否","普通区",="2029-05-17 00:00:00","1059","0",,"正品","1920","1920",="96箱",="96箱","Pleuvoir Body Cleanser(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681241151",="8809681241151","Pleuvoir 沐浴露(#Floral Musk) (250ml)","플르부아 바디클렌저(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241151","ea","无",="20/箱","无权限","0.3250","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-02-01","否","普通区",="2029-05-17 00:00:00","1059","0",,"正品","2800","2800",="140箱",="140箱","Pleuvoir Body Cleanser(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681241151",="8809681241151","Pleuvoir 沐浴露(#Floral Musk) (250ml)","플르부아 바디클렌저(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241151","ea","无",="20/箱","无权限","0.3250","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-05-01","否","普通区",="2029-04-16 00:00:00","1028","0",,"正品","60","60",="3箱",="3箱","Pleuvoir Body Cleanser(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681241151",="8809681241151","Pleuvoir 沐浴露(#Floral Musk) (250ml)","플르부아 바디클렌저(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241151","ea","无",="20/箱","无权限","0.3250","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-05-01","否","普通区",="2029-05-17 00:00:00","1059","0",,"正品","1060","1060",="53箱",="53箱","Pleuvoir Body Cleanser(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","BOX",="8809681241151",="8809681241151","Pleuvoir 沐浴露(#Floral Musk) (250ml)","플르부아 바디클렌저(#플로럴머스크) (250ml)",,="250ml","美妆个护",="8809681241151","ea","无",="20/箱","无权限","0.3250","Pleuvoir",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-05-01","否","普通区",="2029-04-16 00:00:00","1028","0",,"正品","1220","1220",="61箱",="61箱","Pleuvoir Body Cleanser(#Floral Musk) (250ml)",,,,,,,"585.0000"
"主仓库","EA",="8800280730558",="8800280730558","NE:AR 纯净苹果醋糖 (28ea)","니아르 퓨어 애사비 (28ea)",,="28ea","美妆个护",="8800280730558","ea","无",="80/箱","无权限","0.0480","NE:AR",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-22-01","否","普通区",="2028-04-05 00:00:00","652","0",,"正品","47","47",="47ea",="47ea","NE:AR Pure Apple Cider Vinegar (28ea)",,"판매중","본품",,,,"359.0000"
"主仓库","BOX","PBAL31X42WH","PBAL31X42WH","白色泡泡袋3号(淘分销共用)","공용 안전봉투 화이트",="31*42",="31*42","无","PBAL31X42WH","ea","无",="18000/箱","无权限","0.0000","MC Package",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-17-02","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","1","1",="1ea",="1ea","-",,,,,,,"0.0000"
"主仓库","BOX","PBAL31X42WH","PBAL31X42WH","白色泡泡袋3号(淘分销共用)","공용 안전봉투 화이트",="31*42",="31*42","无","PBAL31X42WH","ea","无",="18000/箱","无权限","0.0000","MC Package",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-19-03","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","1","1",="1ea",="1ea","-",,,,,,,"0.0000"
"主仓库","BOX","PBAL31X42WH","PBAL31X42WH","白色泡泡袋3号(淘分销共用)","공용 안전봉투 화이트",="31*42",="31*42","无","PBAL31X42WH","ea","无",="18000/箱","无权限","0.0000","MC Package",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-20-02","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","1","1",="1ea",="1ea","-",,,,,,,"0.0000"
"主仓库","BOX","PBAL31X42WH","PBAL31X42WH","白色泡泡袋3号(淘分销共用)","공용 안전봉투 화이트",="31*42",="31*42","无","PBAL31X42WH","ea","无",="18000/箱","无权限","0.0000","MC Package",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-21-03","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","1","1",="1ea",="1ea","-",,,,,,,"0.0000"
"主仓库","BOX","PBAL31X42WH","PBAL31X42WH","白色泡泡袋3号(淘分销共用)","공용 안전봉투 화이트",="31*42",="31*42","无","PBAL31X42WH","ea","无",="18000/箱","无权限","0.0000","MC Package",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-22-02","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","1","1",="1ea",="1ea","-",,,,,,,"0.0000"
"主仓库","EA",="8809659234406",="8809659234406","WholeBerry 有机纯番茄柠檬汁 (25g*14ea)","홀베리 유기농 레몬토마토즙 (20g*14ea)",,="20g*14ea","美妆个护",="8809659234406","ea","无",="12/箱","无权限","0.2800","WholeBerry",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-06-01","否","普通区",="2028-02-11 00:00:00","598","0",,"正品","125","125",="10箱5ea",="10箱5ea","WholeBerry Organic Lemon&Tomato Juice (25g*14ea)",,"판매중","본품",,,,"77.0000"
"主仓库","EA",="8809346094061",="8809346094061","NOTS 积雪草软膏 (15g)","낫츠 센텔라스카 연고 일랑일랑 (15g)",,="15g","美妆个护",="8809346094061","ea","无",="220/箱","无权限","0.0270","NOTS",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-01-01","否","普通区",="2028-11-30 00:00:00","891","0",,"正品","218","218",="218ea",="218ea","NOTS Centella Scar Ointment Ylang-Ylang (15g)",,,,,,,"126.0000"
"主仓库","BOX","BX01NS_DA_Ver2","BX01NS_DA_Ver2","无字 1号箱(240x200x110) (#Ver.2)","무지박스 1호 (240x200x110)다원패키지(#Ver.2)",,="240x200x110","无","BX01NS_DA_Ver2","ea","无",="5000/箱","无权限","0.0000","MC Package",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B2-23-02","否","普通区",="2099-12-31 00:00:00","26854","0",,"正品","1","1",="1ea",="1ea","-",,"판매중","본품",,,,"0.0000"
"主仓库","EA",="8809965480818",="8809965480818","BORATALKS 纤体咖啡 (5g*30ea)","보라톡스 살뺄라카노 (5g*30ea)",,="5g*30ea","食品",="8809965480818","ea","无",="50/箱","无权限","0.2100","BORATALKS",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A01-06-01","否","普通区",="2028-05-12 00:00:00","689","0",,"正品","50","50",="1箱",="1箱","BORATALKS Diet Coffee (5g*30ea)",,"판매중","본품",,,,"1155.0000"
"主仓库","EA",="8809623941668",="8809623941668","beplain 绿豆弱酸性氨基酸洗面奶 (80ml) (#Ver.2)","비플레인 녹두 약산성 클렌징폼 (80ml) (#Ver.2)",,="80ml","美妆个护",="8809623941668","ea","无",="80/箱","无权限","0.1150","beplain",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A04-08-01","否","普通区",="2028-11-12 00:00:00","873","0",,"正品","141","141",="1箱61ea",="1箱61ea","beplain Greenful Ph-Balanced Cleansing Foam (80ml) (#Ver.2)",,,,,,,"248.0000"
"主仓库","EA",="8809502183950",="8809502183950","WellDerma 蓝宝石胶原紧致面膜(#白色) (25g*4ea)","웰더마 프리미엄 사파이어 콜라겐 임팩트 피팅 마스크(#흰색) (25g*4ea)",,="4ea","美妆个护",="8809502183950","ea","无",="40/箱","无权限","0.2240","WellDerma",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-06-01","否","普通区",="2029-05-29 00:00:00","1071","0",,"正品","80","80",="2箱",="2箱","WellDerma Premium Sapphire Collagen Impact Fitting Mask (25g*4ea)",,"판매중","본품",,,,"678.0000"
"主仓库","EA",="8809859970500",="8809859970500","WellDerma 视黄醇胶原蛋白提拉修复贴合面膜(#棕色) (25g*4ea)","웰더마 프리미엄 레티놀 콜라겐 리프팅 리스토어 피팅 마스크(#갈색) (25g*4ea)",,="4ea","美妆个护",="8809859970500","ea","无",="40/箱","无权限","0.2200","WellDerma",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-11-01","否","普通区",="2029-06-02 00:00:00","1075","0",,"正品","40","40",="1箱",="1箱","WellDerma Premium Retinol Collagen Lifting Restore Fitting Mask (25g*4ea)",,"판매중","본품",,,,"678.0000"
"主仓库","EA",="8809859970845",="8809859970845","Wellderma 胶原蛋白水润唇部精华 (11ml)","웰더마 콜라겐 하이드로 립 에센스 (11ml)",,="11ml","美妆个护",="8809859970845","ea","无",="40/箱","无权限","0.0200","WellDerma",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-15-02","否","普通区",="2029-04-29 00:00:00","1041","0",,"正品","120","120",="3箱",="3箱","Wellderma Collagen Hydro Lip Essence (11ml)",,"판매중","본품",,,,"53.0000"
"主仓库","EA",="8809961620492",="8809961620492","(赠品) Login Forest Citrable Liberty 两件护体装 (2ea)","(증정) 로그인 포레스트 시트러블 리버티 바이탈 루틴케어 (2ea)",,="2ea","美妆个护",="8809961620492","ea","无",="1/箱","无权限","0.0000","Login Forest",="0000-00-00 00:00:00","0","0","A0","피킹A01-A06","拣货区","A02-10-03","否","普通区",="2028-10-07 00:00:00","837","0",,"正品","90","90",="90箱",="90箱","(Gift) Login Forest Citruble Liberty Vital Routine Care (2ea)",,"판매중","증정",,,,"0.0000"
"主仓库","BOX",="8809794920271",="8809794920271","Suelo 火山身体PPC纤体刮痧霜 (120ml) (#Ver.2)","슈엘로 볼케이노 바디 피피씨 크림 (120ml) (#Ver.2)",,="120ml","美妆个护",="8809794920271","ea","无",="32/箱","无权限","0.1780","Suelo",="0000-00-00 00:00:00","0","0","MK","备货区","备货区","B1-25-01","否","普通区",="2029-05-17 00:00:00","1059","0",,"正品","32","32",="1箱",="1箱","Suelo Volcano Body PPC Cream (120ml) (#Ver.2)",,"판매중","본품",,,,"612.0000"
