货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
EA,RK2602110004,主仓库,더블유드레스룸 퍼퓸 핸드크림(#30 화이트 머스크) (50ml),남궁정,未知入库,,8805301008081,8805301008081,8805301008081,W.DRESSROOM 香水护手霜(#30 白麝香) (50ml),美妆个护,50ml,W.DRESSROOM,1,无权限,1ea,1.0,无,,A04-17-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,50/箱,0000-00-00 00:00:00,0.0,2028-05-18 00:00:00,0.084,0.084,177.0,177,0.0,177,无
EA,RK2602110004,主仓库,그레이즈포인트 에어 오브 메모리 언에이징 바디오일 (100ml),남궁정,未知入库,,8809990378470,8809990378470,8809990378470,GRAZE POINT Air Of Memory身体精油 (100ml),美妆个护,100ml,GRAZE POINT,2,无权限,2ea,1.0,无,,A02-32-02,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,30/箱,0000-00-00 00:00:00,0.0,2027-01-22 00:00:00,0.283,0.566,370.0,740,0.0,740,无
EA,RK2602110004,主仓库,스킨아이 내추럴 발효 비타민 오일 (20ml),남궁정,未知入库,,8809186289863,8809186289863,8809186289863,SKINEYE 天然发酵维他命油 (20ml),美妆个护,20ml,SKINEYE,1,无权限,1ea,1.0,无,,A03-09-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,198/箱,0000-00-00 00:00:00,0.0,2027-04-21 00:00:00,0.085,0.085,108.0,108,0.0,108,无
EA,RK2602110004,主仓库,블랑네이처 피지 제로 에어핏 쿠션 기획(#19N 바닐라) (30g),남궁정,未知入库,,8809399780393,8809399780393,8809399780393,Blanc Nature 皮脂零感气垫粉底(#19N Vanilla) (30g),美妆个护,30g,Blanc Nature,1,无权限,1ea,1.0,无,,A02-26-01,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,40/箱,0000-00-00 00:00:00,0.0,2028-07-07 00:00:00,0.135,0.135,468.0,468,0.0,468,无
EA,RK2602110004,主仓库,블랑네이처 피지 제로 에어핏 쿠션 기획(#23N 진저) (30g),남궁정,未知入库,,8809399780416,8809399780416,8809399780416,Blanc Nature 皮脂零感气垫粉底(#23N Ginger) (30g),美妆个护,30g,Blanc Nature,2,无权限,2ea,1.0,无,,A02-26-02,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,40/箱,0000-00-00 00:00:00,0.0,2028-06-12 00:00:00,0.135,0.27,468.0,936,0.0,936,无
EA,RK2602110004,主仓库,루피움 데일리 소프트 인티메이트 워시 (280ml),남궁정,未知入库,,8809575822688,8809575822688,8809575822688,LU'PIUM 每日柔和私密洁护洗液 (280ml),美妆个护,280ml,LU'PIUM,1,无权限,1ea,1.0,无,,A04-07-02,,正品,2026-02-11 14:13:31,강남 사무실 기타입고 요청건,,,30/箱,0000-00-00 00:00:00,0.0,2028-05-05 00:00:00,0.38,0.38,2233.0,2233,0.0,2233,无
EA,RK2602110005,主仓库,플르부아 트래블버디 로즈 우드 & 히노끼 레더 (40ml*4ea),남궁정,未知入库,,8809681245951,8809681245951,8809681245951,Pleuvoir 洗护旅行装(#Rose Wood & Hinoki Leather) (40ml*4ea),美妆个护,40ml*4ea,Pleuvoir,2,无权限,2ea,1.0,无,,A04-36-01,,正品,2026-02-11 15:18:55,강남 사무실 기타입고 요청건,,,30/箱,0000-00-00 00:00:00,0.0,2027-09-04 00:00:00,0.311,0.622,1057.0,2114,0.0,2114,无
EA,RK2602110006,主仓库,플르부아 트래블버디 모닝 소일 & 히노끼 레더 (40ml*4ea),남궁정,未知入库,,8809681245937,8809681245937,8809681245937,Pleuvoir 洗护旅行装(#Morning Soil & Hinoki Leather) (40ml*4ea),美妆个护,40ml*4ea,Pleuvoir,1,无权限,1ea,1.0,无,,A04-35-01,,正品,2026-02-11 15:24:29,강남 사무실 기타입고 요청건,,,30/箱,0000-00-00 00:00:00,0.0,2027-08-19 00:00:00,0.311,0.311,1057.0,1057,0.0,1057,无
BOX,RK2602110007,主仓库,(증정) 유쏘풀 카드 시향지 (1ea),남궁정,未知入库,,8802024090302,8802024090302,8802024090302,(赠品) YOUSSOFUL 香气卡 (1ea),无,1ea,YOUSSOFUL,633,无权限,633ea,1.0,无,,B2-25-01,,正品,2026-02-11 16:08:40,강남 사무실 기타입고 요청건 (대만26-06차 출고예정),,,10000/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.001,0.633,0.0,0,0.0,0,无
EA,RK2602110008,主仓库,비플레인 녹두 약산성 클렌징폼 (80ml) (#Ver.2),남궁정,采购入库,CG202602110001,8809623941668,8809623941668,8809623941668,beplain 绿豆弱酸性氨基酸洗面奶 (80ml) (#Ver.2),美妆个护,80ml,beplain,1,无权限,1ea,1.0,无,,A04-08-01,,正品,2026-02-11 16:24:30,beplain / EA / Sunmooh CG20260209001,Sunmooh,OCG202602110001,80/箱,0000-00-00 00:00:00,0.0,2028-10-29 00:00:00,0.115,0.115,248.0,248,0.0,248,无
EA,RK2602120001,主仓库,줄라이미 데미지 케어 퍼퓸 헤어 오일(#풀블룸) (30ml),권오성,采购入库,CG202602120001,8809642619944,8809642619944,8809642619944,JULYME 修复香氛护发精油(#繁花盛放) (30ml),美妆个护,30ml,JULYME,20,无权限,1箱,1.0,无,,A03-09-03,,正品,2026-02-12 10:18:26,JULYME / EA / Sunmooh CG20260211001,Sunmooh,OCG202602120001,20/箱,0000-00-00 00:00:00,0.0,2029-01-29 00:00:00,0.201,4.02,746.0,14920,0.0,14920,无
EA,RK2602120002,主仓库,유쏘풀 향수(#25 부르즈 로얄) (50ml),권오성,采购入库,CG202602120002,8809846780600,8809846780600,8809846780600,YOUSSOFUL 香水(#25 Burj royal) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,A05-20-03,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2602120002,主仓库,유쏘풀 향수(#21 히페리온) (50ml),권오성,采购入库,CG202602120002,8809846780525,8809846780525,8809846780525,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,A05-19-01,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2602120002,主仓库,유쏘풀 향수(#01 피네) (50ml),권오성,采购入库,CG202602120002,8809846780808,8809846780808,8809846780808,YOUSSOFUL 香水(#01 Fiine) (50ml),美妆个护,50ml,YOUSSOFUL,8,无权限,8ea,1.0,无,,A05-13-02,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.182,1.456,225.0,1800,0.0,1800,无
EA,RK2602120002,主仓库,유쏘풀 향수(#11 버로우 런던) (50ml),권오성,采购入库,CG202602120002,8809846780273,8809846780273,8809846780273,YOUSSOFUL 香水(#11 Borough london) (50ml),美妆个护,50ml,YOUSSOFUL,40,无权限,40ea,1.0,无,,A05-21-03,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.182,7.28,225.0,9000,0.0,9000,无
EA,RK2602120002,主仓库,유쏘풀 향수(#12 바이에렌) (50ml),권오성,采购入库,CG202602120002,8809846780297,8809846780297,8809846780297,YOUSSOFUL 香水(#12 Beieren) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,A05-22-03,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2602120002,主仓库,유쏘풀 향수(#15 세이셸) (50ml),권오성,采购入库,CG202602120002,8809846780389,8809846780389,8809846780389,YOUSSOFUL 香水(#15 Seychelles) (50ml),美妆个护,50ml,YOUSSOFUL,32,无权限,32ea,1.0,无,,A05-18-02,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,5.824,225.0,7200,0.0,7200,无
EA,RK2602120002,主仓库,유쏘풀 향수(#02 메리스가든) (50ml),권오성,采购入库,CG202602120002,8809846780105,8809846780105,8809846780105,YOUSSOFUL 香水(#02 Mary's garden) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-17-02,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2602120002,主仓库,유쏘풀 향수(#04 쥬뗌므) (50ml),권오성,采购入库,CG202602120002,8809846780181,8809846780181,8809846780181,YOUSSOFUL 香水(#04 Je t'aime) (50ml),无,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-20-02,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
EA,RK2602120002,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),권오성,采购入库,CG202602120002,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,A05-18-01,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2602120002,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),권오성,采购入库,CG202602120002,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,64,无权限,1箱,1.0,无,,A05-17-03,,正品,2026-02-12 11:07:18,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,11.648,225.0,14400,0.0,14400,无
EA,RK2602120004,主仓库,유쏘풀 향수(#11 버로우 런던) (50ml),권오성,采购入库,CG202602120002,8809846780273,8809846780273,8809846780273,YOUSSOFUL 香水(#11 Borough london) (50ml),美妆个护,50ml,YOUSSOFUL,24,无权限,24ea,1.0,无,,A05-21-03,,正品,2026-02-12 14:30:17,YOUSSOFUL / EA / Sunmooh CG20260209005,Sunmooh,OCG202602120002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,4.368,225.0,5400,0.0,5400,无
BOX,RK2602120005,主仓库,그린몬스터 다이어트 스폐셜2 가르시니아900 (900mg*112ea),권오성,采购入库,CG202602120003,8802863114014,8802863114014,8802863114014,GREEN MONSTER 藤黄果 碳水淀粉阻断片 900 (900mg*112ea),食品,900mg*112ea,GREEN MONSTER,100,无权限,1箱,1.0,无,,B2-25-01,,正品,2026-02-12 14:31:02,GREEN MONSTER / BOX / CN / BB  追加:CJ대한통운 589378556552 CG20260209002,CN BB,OCG202602120003,100/箱,0000-00-00 00:00:00,0.0,2027-10-15 00:00:00,0.0,0.0,341.0,34100,0.0,34100,无
EA,RK2602120006,主仓库,오르제나 이지 케어 커버 패치 (78ea),권오성,采购入库,CG202602120004,8809324921969,8809324921969,8809324921969,ORJENA 痘痘贴 (78ea),美妆个护,78ea,ORJENA,360,无权限,1箱,1.0,无,,A03-11-03,,正品,2026-02-12 14:32:18,ORJENA / EA / Sunmooh CG20260209003,Sunmooh,OCG202602120004,360/箱,0000-00-00 00:00:00,0.0,2028-08-21 00:00:00,0.018,6.48,0.0,0,0.0,0,无
EA,RK2602120008,主仓库,그레이즈포인트 누디 상탈 선샤인 퍼퓸 데오드란트 (50ml),남궁정,未知入库,,8809990378449,8809990378449,8809990378449,GRAZE POINT Nudie Santal 阳光香氛止汗喷雾 (50ml),美妆个护,50ml,GRAZE POINT,1,无权限,1ea,1.0,无,,A05-05-02,,正品,2026-02-12 16:01:16,강남 사무실 기타입고 요청건,,,100/箱,0000-00-00 00:00:00,0.0,2027-05-02 00:00:00,0.09,0.09,145.0,145,0.0,145,无
EA,RK2602130001,主仓库,콤마나인 깔라만시 진정 아크네 바디워시 (510g),권오성,采购入库,CG202602130001,8809035142202,8809035142202,8809035142202,"COMMA,NINE 卡曼橘祛痘沐浴露 (510g)",美妆个护,510g,"COMMA,NINE",20,无权限,1箱,1.0,无,,A04-12-02,,正品,2026-02-13 13:05:32,"COMMA,NINE / EA / Sunmooh  追加:한진택배 536371085740 CG20260205014",Sunmooh,OCG202602130001,20/箱,0000-00-00 00:00:00,0.0,2027-02-19 00:00:00,0.61,12.2,984.0,19680,0.0,19680,无
EA,RK2602130002,主仓库,푸드올로지 곡물올로지 효소 (3g*28ea),권오성,采购入库,CG202602130002,8809567706132,8809567706132,8809567706132,FOODOLOGY 综合谷物酵素 (3g*28ea),食品,3g*28ea,FOODOLOGY,40,无权限,1箱,1.0,无,,A01-10-03,,正品,2026-02-13 13:16:59,FOODOLOGY / EA / Sunmooh CG20260205012,Sunmooh,OCG202602130002,40/箱,0000-00-00 00:00:00,0.0,2027-08-06 00:00:00,0.129,5.16,714.0,28560,0.0,28560,无
EA,RK2602130002,主仓库,푸드올로지 콜레올로지 쾌변 젤리 (25g*10ea),권오성,采购入库,CG202602130002,8809567707672,8809567707672,8809567707672,FOODOLOGY Coleology 畅快果冻条 (25g*10ea),食品,25g*10ea,FOODOLOGY,25,无权限,1箱,1.0,无,,A05-13-01,,正品,2026-02-13 13:16:59,FOODOLOGY / EA / Sunmooh CG20260205012,Sunmooh,OCG202602130002,25/箱,0000-00-00 00:00:00,0.0,2027-06-21 00:00:00,0.29,7.25,569.0,14225,0.0,14225,无
EA,RK2602130003,主仓库,닥터바이오 에코 모이스처 크림 (300g),권오성,采购入库,CG202602130003,8809070633215,8809070633215,8809070633215,Dr.Bio 水润保湿霜 (300g),无,300g,Dr.Bio,30,无权限,1箱,1.0,无,,A03-04-02,,正品,2026-02-13 13:19:02,Dr.Bio / EA / Sunmooh CG20260205015,Sunmooh,OCG202602130003,30/箱,0000-00-00 00:00:00,0.0,2028-09-08 00:00:00,0.388,11.64,555.0,16650,0.0,16650,无
EA,RK2602130004,主仓库,포스테스 오 드 퍼퓸(#맨하튼) (50ml),박강민 ,借调入库,JTF202602130001,8809864210998,8809864210998,8809864210998,POSTES 香水(#Manhattan) (50ml),美妆个护,50ml,POSTES,30,无权限,1箱,1.0,无,,A01-08-03,,正品,2026-02-13 13:22:42,SCM 화주변경요청,기타,,30/箱,0000-00-00 00:00:00,0.0,2030-10-14 00:00:00,0.26,7.8,306.0,9180,0.0,9180,无
EA,RK2602190001,主仓库,오브제 블랙헤드 스크럽 밤 (20g),권오성,采购入库,CG202602190001,8809567705623,8809567705623,8809567705623,OBgE 黑头棒 (20g),美妆个护,20g,OBgE,30,无权限,30ea,1.0,无,,A02-19-03,,正品,2026-02-19 07:02:23,OBgE / EA / Sunmooh CG20260205011,Sunmooh,OCG202602190001,120/箱,0000-00-00 00:00:00,0.0,2028-12-25 00:00:00,0.07,2.1,124.0,3720,0.0,3720,无
EA,RK2602200001,主仓库,더프레스카랩 리페어 카밍 재생크림 (100g),박강민 ,预入库,SP2602200002,8809675140224,8809675140224,8809675140224,The Fresca Lab 修复再生面霜 (#敏感肌用) (100g),美妆个护,100g,The Fresca Lab,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A02-05-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,36/箱,0000-00-00 00:00:00,0.0,2028-01-11 00:00:00,0.174,0.174,318.0,318,0.0,318,无
EA,RK2602200001,主仓库,스킨아이 내추럴 발효 동백크림 (100ml),박강민 ,预入库,SP2602200002,8809186286824,8809186286824,8809186286824,SKINEYE 山茶花面霜 (100ml),美妆个护,100ml,SKINEYE,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-06-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,105/箱,0000-00-00 00:00:00,0.0,2028-11-24 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2602200001,主仓库,벨플라워 브라이트닝 솔루션 크림 (50ml),박강민 ,预入库,SP2602200002,8809700320843,8809700320843,8809700320843,Bellflower 美白解决方案面霜 (50ml),美妆个护,50ml,Bellflower,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A02-16-03,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,126/箱,0000-00-00 00:00:00,0.0,2027-03-18 00:00:00,0.095,0.095,216.0,216,0.0,216,无
EA,RK2602200001,主仓库,스킨아이 내추럴 발효 동백 에멀전 (150ml),박강민 ,预入库,SP2602200002,8809588130497,8809588130497,8809588130497,SKINEYE 天然发酵山茶乳液 (150ml),美妆个护,150ml,SKINEYE,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A02-09-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,63/箱,0000-00-00 00:00:00,0.0,2028-10-13 00:00:00,0.19,0.19,27.0,27,0.0,27,无
EA,RK2602200001,主仓库,스킨아이 내추럴 발효 동백 스킨 (150ml),박강민 ,预入库,SP2602200002,8809588130480,8809588130480,8809588130480,SKINEYE 天然发酵山茶爽肤水 (150ml),美妆个护,150ml,SKINEYE,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A02-09-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,63/箱,0000-00-00 00:00:00,0.0,2028-10-12 00:00:00,0.2,0.2,27.0,27,0.0,27,无
EA,RK2602200001,主仓库,(증정) 아이뽀 엑스퍼트 모공 앰플 마스크 (5ml) (#Ver.2),박강민 ,预入库,SP2602200002,8809654651635,8809654651635,8809654651635,(赠品) AIPPO 专业毛孔安瓶面膜 (5ml) (#Ver.2),美妆个护,5ml,AIPPO,1,无权限,1箱,1.0,菜鸟BC,78982059257536.0,A04-33-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,1/箱,0000-00-00 00:00:00,0.0,2027-03-10 00:00:00,0.0,0.0,0.0,0,0.0,0,无
EA,RK2602200001,主仓库,스킨빌더스 하이드로 시카 큐브 세럼 (50g),박강민 ,预入库,SP2602200002,8809567707597,8809567707597,8809567707597,SKIN BUILDERS 积雪草方块修复精华 (50g),美妆个护,50g,SKIN BUILDERS,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-20-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,120/箱,0000-00-00 00:00:00,0.0,2027-06-16 00:00:00,0.11,0.11,165.0,165,0.0,165,无
EA,RK2602200001,主仓库,아이뽀 엑스퍼트 콜라겐 앰플 마스크 (30ml),박강민 ,预入库,SP2602200002,8809875902653,8809875902653,8809875902653,AIPPO 专业胶原安瓶面膜 (30ml),美妆个护,30ml,AIPPO,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-19-03,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,70/箱,0000-00-00 00:00:00,0.0,2027-05-10 00:00:00,0.165,0.165,200.0,200,0.0,200,无
EA,RK2602200001,主仓库,오하이오후 화이트 시트러스 미스트 (85ml),박강민 ,预入库,SP2602200002,8809678401179,8809678401179,8809678401179,OHIOHOO 白色柑橘喷雾 (85ml),美妆个护,85ml,OHIOHOO,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A02-07-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,20/箱,0000-00-00 00:00:00,0.0,2028-08-18 00:00:00,0.132,0.132,218.0,218,0.0,218,无
EA,RK2602200001,主仓库,얼핏 바이옴세라 배리어 클렌징 젤 (150g),박강민 ,预入库,SP2602200002,8809832360038,8809832360038,8809832360038,earfit 屏障修护洁面啫喱 (150g),美妆个护,150g,earfit,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-14-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,50/箱,0000-00-00 00:00:00,0.0,2028-04-16 00:00:00,0.189,0.189,536.0,536,0.0,536,无
EA,RK2602200001,主仓库,포레스트힐 블렌딩 크리미 미스트 펌킨라떼 (100ml),박강민 ,预入库,SP2602200002,8809932660922,8809932660922,8809932660922,ForestHeal 南瓜拿铁喷雾 (100ml),美妆个护,100ml,ForestHeal,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A01-34-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2027-10-27 00:00:00,0.145,0.145,243.0,243,0.0,243,无
EA,RK2602200001,主仓库,스킨아이 내추럴 발효 비타민 오일 (20ml),박강민 ,预入库,SP2602200002,8809186289863,8809186289863,8809186289863,SKINEYE 天然发酵维他命油 (20ml),美妆个护,20ml,SKINEYE,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-09-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,198/箱,0000-00-00 00:00:00,0.0,2027-04-21 00:00:00,0.085,0.085,108.0,108,0.0,108,无
EA,RK2602200001,主仓库,베이스킨 차가 에너지 부스터 토너 (200ml),박강민 ,预入库,SP2602200002,8809990379521,8809990379521,8809990379521,beiskin 白桦茸能量焕活爽肤水 (200ml),美妆个护,120g,beiskin,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-10-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,50/箱,0000-00-00 00:00:00,0.0,2027-01-01 00:00:00,0.34,0.34,411.0,411,0.0,411,无
EA,RK2602200001,主仓库,베이스킨 차가 유스 앤 글로우 수분오일 (30ml),박강민 ,预入库,SP2602200002,8809990379545,8809990379545,8809990379545,beiskin 白桦茸焕亮保湿精华油 (30ml),美妆个护,30ml,beiskin,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-09-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2027-01-01 00:00:00,0.088,0.088,154.0,154,0.0,154,无
EA,RK2602200001,主仓库,베이스킨 차가 딥 너리싱 크림 (50g),박강민 ,预入库,SP2602200002,8809990379538,8809990379538,8809990379538,beiskin 白桦茸深层滋养面霜 (50g),美妆个护,55g,beiskin,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-10-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,60/箱,0000-00-00 00:00:00,0.0,2027-01-01 00:00:00,0.18,0.18,184.0,184,0.0,184,无
EA,RK2602200001,主仓库,라뮤즈 루미에르 퓨리파잉 마스크 (100g),박강민 ,预入库,SP2602200002,8809569602654,8809569602654,8809569602654,LA MUSE 净透清洁面膜 (100g),美妆个护,100g,LA MUSE,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-07-03,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,60/箱,0000-00-00 00:00:00,0.0,2028-03-24 00:00:00,0.17,0.17,266.0,266,0.0,266,无
EA,RK2602200001,主仓库,포레스트힐 펩타뮤신 365 장벽크림 (50ml),박강민 ,预入库,SP2602200002,8809932661509,8809932661509,8809932661509,ForestHeal 黏蛋白肽365面霜 (50ml),美妆个护,50ml,ForestHeal,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-10-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,48/箱,0000-00-00 00:00:00,0.0,2028-05-25 00:00:00,0.17,0.17,294.0,294,0.0,294,无
EA,RK2602200001,主仓库,채운 콜라겐 피디알엔 푸딩 미스트 앰플 (100g),박강민 ,预入库,SP2602200002,8809990911905,8809990911905,8809990911905,Chaewun 胶原蛋白PDRN布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,H-01-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-11-18 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2602200001,主仓库,채운 시카 캐비지 미스트 앰플 (100g),박강민 ,预入库,SP2602200002,8809990911912,8809990911912,8809990911912,Chaewun 积雪草卷心菜布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A03-13-03,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-07-20 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2602200001,主仓库,채운 비타민 푸딩 미스트 앰플 (100g),박강민 ,预入库,SP2602200002,8809990911929,8809990911929,8809990911929,Chaewun 维他命布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,A04-14-02,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-07-22 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2602200001,主仓库,채운 히알루론 푸딩 미스트 앰플 (100g),박강민 ,预入库,SP2602200002,8809990911936,8809990911936,8809990911936,Chaewun 玻尿酸布丁喷雾精华 (100g),美妆个护,100g,Chaewun,1,无权限,1ea,1.0,菜鸟BC,78982059257536.0,H-01-04,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,100/箱,0000-00-00 00:00:00,0.0,2028-07-23 00:00:00,0.19,0.19,284.0,284,0.0,284,无
EA,RK2602200001,主仓库,채운 콜라겐 피디알엔 플럼핑 립오일 (3.5g),박강민 ,预入库,SP2602200002,8809990911943,8809990911943,8809990911943,Chaewun 胶原蛋白丰唇护唇油 (3.5g),美妆个护,3.5g,Chaewun,2,无权限,2ea,1.0,菜鸟BC,78982059257536.0,A02-20-03,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,200/箱,0000-00-00 00:00:00,0.0,2028-08-04 00:00:00,0.004,0.008,36.0,72,0.0,72,无
EA,RK2602200002,主仓库,"니아르 헤모케어 (1,700mg*28ea)",박강민 ,预入库,SP2602200001,8809737879673,8809737879673,8809737879673,"NE:AR 血红素铁营养管理 (1,700mg*28ea)",食品,"1,700mg*28ea",NE:AR,1,无权限,1ea,1.0,菜鸟BC,78982610610688.0,A02-02-01,,正品,2026-02-20 14:54:01,【EA_Taofenxiao】,,,80/箱,0000-00-00 00:00:00,0.0,2027-07-14 00:00:00,0.078,0.078,359.0,359,0.0,359,无
