货主,入库单号,仓库,货品简称,创建人,入库原因,仓储单号,商家编码,条形码,货品编号,货品名称,分类名称,规格名称,品牌,数量,单价,箱数,绩效箱数,物流公司,物流单号,入库货位,批次,是否正品,审核时间,备注,单品备注,OMS单号,箱规,生产日期,保质期,有效期,货品重量（kg）,货品总重量（kg）,货品体积（cm³）,货品总体积（cm³）,货品箱体积（cm³）,箱规总体积（cm³）,单品标记
BOX,RK2605080002,主仓库,유쏘풀 향수(#03 베리섹시) (50ml),남궁정,采购入库,CG202605080002,8809846780129,8809846780129,8809846780129,YOUSSOFUL 香水(#03 Berry Sexy) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-02-03,,正品,2026-05-08 07:19:26,YOUSSOFUL / BOX / TW / 대만10차 CG20260506002,TW 대만10차,OCG202605080002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2605080002,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (50ml),남궁정,采购入库,CG202605080002,8809846780501,8809846780501,8809846780501,YOUSSOFUL 香水(#20 Santal sequoia) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-02-03,,正品,2026-05-08 07:19:26,YOUSSOFUL / BOX / TW / 대만10차 CG20260506002,TW 대만10차,OCG202605080002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2605080002,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (50ml),남궁정,采购入库,CG202605080002,8809846780440,8809846780440,8809846780440,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-02-03,,正品,2026-05-08 07:19:26,YOUSSOFUL / BOX / TW / 대만10차 CG20260506002,TW 대만10차,OCG202605080002,64/箱,0000-00-00 00:00:00,0.0,2029-01-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2605080002,主仓库,유쏘풀 향수(#21 히페리온) (50ml),남궁정,采购入库,CG202605080002,8809846780525,8809846780525,8809846780525,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-02-03,,正品,2026-05-08 07:19:26,YOUSSOFUL / BOX / TW / 대만10차 CG20260506002,TW 대만10차,OCG202605080002,64/箱,0000-00-00 00:00:00,0.0,2029-03-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2605110017,主仓库,플르부아 트래블버디 플로럴 머스크 & 로즈 우드 (40ml*4ea),남궁정,采购入库,CG202605110012,8809681245920,8809681245920,8809681245920,Pleuvoir 洗护旅行装(#Floral Musk & Rose Wood) (40ml*4ea),美妆个护,40ml*4ea,Pleuvoir,90,无权限,3箱,3.0,无,,B2-14-02,,正品,2026-05-11 11:52:41,Pleuvoir / BOX / MC / 4월 대량발주 2차 CG20260428005,MC 4월 대량발주 2차,OCG202605110012,30/箱,0000-00-00 00:00:00,0.0,2028-10-23 00:00:00,0.311,27.99,1057.0,95130,0.0,95130,无
BOX,RK2605110017,主仓库,플르부아 트래블버디 플로럴 머스크 & 모닝 소일 (40ml*4ea),남궁정,采购入库,CG202605110012,8809681245944,8809681245944,8809681245944,Pleuvoir 洗护旅行装(#Floral Musk & Morning Soil) (40ml*4ea),美妆个护,40ml*4ea,Pleuvoir,90,无权限,3箱,3.0,无,,B1-13-02,,正品,2026-05-11 11:52:41,Pleuvoir / BOX / MC / 4월 대량발주 2차 CG20260428005,MC 4월 대량발주 2차,OCG202605110012,30/箱,0000-00-00 00:00:00,0.0,2028-04-24 00:00:00,0.311,27.99,1057.0,95130,0.0,95130,无
BOX,RK2605110023,主仓库,(증정) 플르부아 바디클렌저(#모닝소일) (40ml),남궁정,采购入库,CG202605110015,8809681245975,8809681245975,8809681245975,(赠品) Pleuvoir 沐浴露(#Morning Soil) (40ml),无,40ml,Pleuvoir,360,无权限,3箱,3.0,无,,B2-05-03,,正品,2026-05-11 12:06:40,Pleuvoir / BOX / MC CG20260506012,MC,OCG202605110015,120/箱,0000-00-00 00:00:00,0.0,2028-12-14 00:00:00,0.06,21.6,97.0,34920,0.0,34920,无
EA,RK2605120009,主仓库,아임우나우 바쿠치올 바닐라 리와인드 마스크 (27ml*5ea),남궁정,采购入库,CG202605120007,8809990597550,8809990597550,8809990597550,I'm unau 巴库奇醇香草焕颜面膜 (27ml*5ea),美妆个护,27ml*5ea,I'm unau,60,无权限,3箱,3.0,无,,A03-14-03,,正品,2026-05-12 14:51:48,I'm unau / EA / Sunmooh  追加:CJ택배 / 511789700754 / 511789700765 / 511789700776 CG20260511004,Sunmooh,OCG202605120007,20/箱,0000-00-00 00:00:00,0.0,2027-06-25 00:00:00,0.192,11.52,251.0,15060,0.0,15060,无
EA,RK2605130004,主仓库,유쏘풀 향수(#07 세인트 모리츠) (50ml),권오성,采购入库,CG202605130004,8809846780198,8809846780198,8809846780198,YOUSSOFUL 香水(#07 Saint moritz) (50ml),美妆个护,50ml,YOUSSOFUL,160,无权限,2箱32ea,3.0,无,,A05-16-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,29.12,225.0,36000,0.0,36000,无
EA,RK2605130004,主仓库,유쏘풀 향수(#07 세인트 모리츠) (15ml),권오성,采购入库,CG202605130004,8809846780204,8809846780204,8809846780204,YOUSSOFUL 香水(#07 Saint Moritz) (15ml),美妆个护,15ml,YOUSSOFUL,59,无权限,2箱3ea,3.0,无,,A05-29-01,,正品,2026-05-13 08:43:38,Youssoful 창고 잔여재고 사입전환입고(실제사입수량) CG202605110001,,OCG202605130004,28/箱,0000-00-00 00:00:00,0.0,2028-11-10 00:00:00,0.076,4.484,80.0,4720,0.0,4720,无
EA,RK2605130009,主仓库,아임오 미오이노시톨 앤 슈퍼토닝 (14ea),남궁정,采购入库,CG202605130006,8806129208417,8806129208417,8806129208417,I'M O 肌醇超级调理配方 (14ea),美妆个护,14ea,I'M O,90,无权限,3箱,3.0,无,,A01-09-03,,正品,2026-05-13 14:05:56,I'M O / EA / Sunmooh CG20260511009,Sunmooh,OCG202605130007,30/箱,0000-00-00 00:00:00,0.0,2027-08-20 00:00:00,0.322,28.98,714.0,64260,0.0,64260,无
EA,RK2605150024,主仓库,큐레카 리얼비타민C 1000mg (180정),남궁정,采购入库,CG202605150005,8809399864307,8809399864307,8809399864307,CUREKA 纯正维他命C 1000mg (180粒),无,180ea,CUREKA,60,无权限,3箱,3.0,无,,A04-12-03,,正品,2026-05-15 13:20:07,CUREKA / EA / Sunmooh CG20260514011,Sunmooh,OCG202605150005,20/箱,0000-00-00 00:00:00,0.0,2027-12-10 00:00:00,0.304,18.24,1344.0,80640,0.0,80640,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#18 다이키리) (15ml),권오성,采购入库,CG202605150008,8809846782444,8809846782444,8809846782444,YOUSSOFUL 香水(#18 Daiquiri) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#14 비오베) (15ml) (#Ver.2),권오성,采购入库,CG202605150008,8809846780372,8809846780372,8809846780372,YOUSSOFUL 香水(#14 Biove) (15ml) (#Ver.2),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#05 플로랄리아) (15ml),권오성,采购入库,CG202605150008,8809846780334,8809846780334,8809846780334,YOUSSOFUL 香水(#05 Floralia) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#25 부르즈 로얄) (15ml),권오성,采购入库,CG202605150008,8809846780617,8809846780617,8809846780617,YOUSSOFUL 香水(#25 Burj royal) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#20 상탈 세콰이아) (15ml),권오성,采购入库,CG202605150008,8809846780518,8809846780518,8809846780518,YOUSSOFUL 香水(#20 Santal sequoia) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#19 코트 다쥐르) (15ml),권오성,采购入库,CG202605150008,8809846780495,8809846780495,8809846780495,YOUSSOFUL 香水(#19 Cote d'azur) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#17 다이빙 체팔루 스피아자) (15ml),권오성,采购入库,CG202605150008,8809846780457,8809846780457,8809846780457,YOUSSOFUL 香水(#17 Diving cefalu spiaggia) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#16 베리 느와르) (15ml),권오성,采购入库,CG202605150008,8809846780419,8809846780419,8809846780419,YOUSSOFUL 香水(#16 Berry noir) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#13 코코 하와이) (15ml),권오성,采购入库,CG202605150008,8809846780358,8809846780358,8809846780358,YOUSSOFUL 香水(#13 Coco hawaii) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#12 바이에렌) (15ml),권오성,采购入库,CG202605150008,8809846780303,8809846780303,8809846780303,YOUSSOFUL 香水(#12 Beieren) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#11 버로우 런던) (15ml),권오성,采购入库,CG202605150008,8809846780280,8809846780280,8809846780280,YOUSSOFUL 香水(#11 Borough london) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#10 풀리아 오스투니) (15ml),권오성,采购入库,CG202605150008,8809846780266,8809846780266,8809846780266,YOUSSOFUL 香水(#10 Puglia ostuni) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#09 루르드) (15ml),권오성,采购入库,CG202605150008,8809846780242,8809846780242,8809846780242,YOUSSOFUL 香水(#09 Lourdes) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#08 디망쉬 아 파리) (15ml),권오성,采购入库,CG202605150008,8809846780228,8809846780228,8809846780228,YOUSSOFUL 香水(#08 Dimanche a paris) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605150028,主仓库,유쏘풀 향수(#01 피네) (15ml),권오성,采购入库,CG202605150008,8809846780815,8809846780815,8809846780815,YOUSSOFUL 香水(#01 Fiine) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-24-01,,正品,2026-05-15 15:32:15,YOUSSOFUL / BOX / JP / 박람회 CG20260514008,JP 박람회,OCG202605150008,28/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605230002,主仓库,유쏘풀 향수(#07 세인트 모리츠) (15ml),남궁정,采购入库,CG202605230001,8809846780204,8809846780204,8809846780204,YOUSSOFUL 香水(#07 Saint Moritz) (15ml),美妆个护,15ml,YOUSSOFUL,84,无权限,3箱,3.0,无,,B2-25-01,,正品,2026-05-23 12:56:18,YOUSSOFUL / BOX / TW CG20260520009,TW,OCG202605230001,28/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.076,6.384,80.0,6720,0.0,6720,无
BOX,RK2605230002,主仓库,유쏘풀 향수(#21 히페리온) (50ml),남궁정,采购入库,CG202605230001,8809846780525,8809846780525,8809846780525,YOUSSOFUL 香水(#21 Hyperion) (50ml),美妆个护,50ml,YOUSSOFUL,192,无权限,3箱,3.0,无,,B2-25-01,,正品,2026-05-23 12:56:18,YOUSSOFUL / BOX / TW CG20260520009,TW,OCG202605230001,64/箱,0000-00-00 00:00:00,0.0,2029-04-10 00:00:00,0.182,34.944,225.0,43200,0.0,43200,无
BOX,RK2605230002,主仓库,유쏘풀 향수(#24 엠포리아 코튼) (50ml),남궁정,采购入库,CG202605230001,8809846780587,8809846780587,8809846780587,YOUSSOFUL 香水(#24 Emporia cotton) (50ml),美妆个护,50ml,YOUSSOFUL,184,无权限,2箱56ea,3.0,无,,B2-25-01,,正品,2026-05-23 12:56:18,YOUSSOFUL / BOX / TW CG20260520009,TW,OCG202605230001,64/箱,0000-00-00 00:00:00,0.0,2029-02-10 00:00:00,0.182,33.488,225.0,41400,0.0,41400,无
EA,RK2605260010,主仓库,밀잇 단백질 쉐이크 포켓형(#피스타치오맛) (40g),권오성,采购入库,CG202605260008,8809073737545,8809073737545,8809073737545,Meal It 蛋白质奶昔口袋装(#开心果味) (40g),食品,40g,Meal It,108,无权限,2箱28ea,3.0,无,,A01-11-03,,正品,2026-05-26 11:55:42,Meal It / EA / SM 추가사입  追加:6091497383080 CG202605210001,,OCG202605260009,40/箱,0000-00-00 00:00:00,0.0,2027-10-12 00:00:00,0.055,5.94,798.0,86184,0.0,86184,无
BOX,RK2605270006,主仓库,플르부아 하트 키링 새니타이저(#그린 플로럴) (30ml),남궁정,采购入库,CG202605270006,8800335541856,8800335541856,8800335541856,Pleuvoir 心形钥扣免洗洗手液(#Green Floral) (30ml),美妆个护,30ml,Pleuvoir,300,无权限,3箱,3.0,无,,B2-02-03,,正品,2026-05-27 11:51:12,Pleuvoir / BOX / MC / 대량발주 2차 CG20260526014,MC 대량발주 2차,OCG202605270006,100/箱,0000-00-00 00:00:00,0.0,2029-01-13 00:00:00,0.042,12.6,105.0,31500,0.0,31500,无
EA,RK2605270009,主仓库,플르부아 바디클렌저(#로즈우드) (250ml),박강민 ,借调入库,JTF202605270002,8809681244336,8809681244336,8809681244336,Pleuvoir 沐浴露(#Rose Wood) (250ml),美妆个护,250ml,Pleuvoir,60,无权限,3箱,3.0,无,,A05-15-02,,正品,2026-05-27 13:20:59,SCM 화주변경요청,기초,,20/箱,0000-00-00 00:00:00,0.0,2028-12-15 00:00:00,0.325,19.5,585.0,35100,0.0,35100,无
BOX,RK2605270012,主仓库,쏘두위 구강 스프레이(#애플민트향) (15ml),남궁정,采购入库,CG202605270009,8809693711369,8809693711369,8809693711369,SODOWE 口腔喷雾(#苹果薄荷) (15ml),美妆个护,15ml,SODOWE,180,无权限,3箱,3.0,无,,B2-25-01,,正品,2026-05-27 13:59:42,SODOWE / BOX / CN CG20260526011,CN,OCG202605270009,60/箱,0000-00-00 00:00:00,0.0,2028-11-03 00:00:00,0.038,6.84,127.0,22860,0.0,22860,无
BOX,RK2605270014,主仓库,(증정) 플르부아 바디클렌저(#로즈우드) (40ml),남궁정,采购入库,CG202605260007,8809681245982,8809681245982,8809681245982,(赠品) Pleuvoir 沐浴露(#Rose Wood) (40ml),无,40ml,Pleuvoir,360,无权限,3箱,3.0,无,,B2-03-02,,正品,2026-05-27 14:16:50,Pleuvoir / BOX / MC CG20260526002,MC,OCG202605260008,120/箱,0000-00-00 00:00:00,0.0,2028-10-29 00:00:00,0.06,21.6,97.0,34920,0.0,34920,无
BOX,RK2605270014,主仓库,(증정) 플르부아 바디클렌저(#히노키레더) (40ml),남궁정,采购入库,CG202605260007,8809681245999,8809681245999,8809681245999,(赠品) Pleuvoir 沐浴露(#Hinoki Leather) (40ml),无,40ml,Pleuvoir,360,无权限,3箱,3.0,无,,B1-04-02,,正品,2026-05-27 14:16:50,Pleuvoir / BOX / MC CG20260526002,MC,OCG202605260008,120/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.06,21.6,97.0,34920,0.0,34920,无
EA,RK2605270018,主仓库,줄라이미 퍼퓸 글로우 밀크 헤어 에센스(#선셋프리지아) (80ml),남궁정,采购入库,CG202605180008,8800313030372,8800313030372,8800313030372,JULYME 润泽牛奶护发精华乳(#日落小苍兰) (80ml),美妆个护,80ml,JULYME,60,无权限,3箱,3.0,无,,A03-08-03,,正品,2026-05-27 15:06:29,JULYME / EA / Sunmooh CG20260514004,Sunmooh,OCG202605180008,20/箱,0000-00-00 00:00:00,0.0,2029-05-20 00:00:00,0.122,7.32,235.0,14100,0.0,14100,无
EA,RK2605290013,主仓库,살사랑 라이스 브라이트닝 토너 (200ml),남궁정,采购入库,CG202605290010,8809136716227,8809136716227,8809136716227,SALSARANG 大米亮肤爽肤水 (200ml),美妆个护,200ml,SALSARANG,144,无权限,3箱,3.0,无,,B2-18-01,,正品,2026-05-29 11:02:08,SALSARANG / EA / SM  追加:한진택배 / 462468270913 / 462468270802 / 462468270891 CG20260528003,SM,OCG202605290010,48/箱,0000-00-00 00:00:00,0.0,2028-06-09 00:00:00,0.258,37.152,345.0,49680,0.0,49680,无
BOX,RK2605290020,主仓库,플르부아 린넨스프레이(#로즈우드) (170ml),남궁정,采购入库,CG202605110012,8800335541535,8800335541535,8800335541535,Pleuvoir 织物喷雾(#Rose Wood) (170ml),美妆个护,170ml,Pleuvoir,90,无权限,3箱,3.0,无,,B2-16-02,,正品,2026-05-29 14:51:45,Pleuvoir / BOX / MC / 4월 대량발주 2차 CG20260428005,MC 4월 대량발주 2차,OCG202605110012,30/箱,0000-00-00 00:00:00,0.0,2029-05-01 00:00:00,0.236,21.24,598.0,53820,0.0,53820,无
EA,RK2605040004,主仓库,플르부아 바디로션(#히노키레더) (250ml),남궁정,借调入库,JTF202605040002,8809681242318,8809681242318,8809681242318,Pleuvoir 身体乳(#Hinoki Leather) (250ml),美妆个护,250ml,Pleuvoir,80,无权限,4箱,4.0,无,,A05-04-02,,正品,2026-05-04 11:29:11,SCM요청(화주변경),,,20/箱,0000-00-00 00:00:00,0.0,2028-09-23 00:00:00,0.31,24.8,585.0,46800,0.0,46800,无
EA,RK2605040004,主仓库,플르부아 헤어퍼퓸 미스트 기획세트(#플로럴 머스크) (50ml+8g),남궁정,借调入库,JTF202605040002,8809681247450,8809681247450,8809681247450,Pleuvoir 发香喷雾套装(#Floral Musk) (50ml+8g),美妆个护,50ml+8g,Pleuvoir,80,无权限,4箱,4.0,无,,A03-27-02,,正品,2026-05-04 11:29:11,SCM요청(화주변경),기타,,20/箱,0000-00-00 00:00:00,0.0,2028-04-21 00:00:00,0.261,20.88,924.0,73920,0.0,73920,无
BOX,RK2605060006,主仓库,마미케어 바다포도 포어 리파이닝 앰플마스크 (7ea),남궁정,采购入库,CG202605060001,8800344070309,8800344070309,8800344070309,Mommycare 海葡萄毛孔细致安瓶面膜 (7ea),美妆个护,7ea,Mommycare,144,无权限,4箱,4.0,无,,B2-25-01,,正品,2026-05-06 10:27:32,Mommycare / BOX / CN / BB  追加:CJ대한통운 589488783194 CG20260428008,CN BB,OCG202605060001,36/箱,0000-00-00 00:00:00,0.0,2028-11-06 00:00:00,0.24,34.56,569.0,81936,0.0,81936,无
EA,RK2605080013,主仓库,모에브 아누카틴 샴푸 (300ml) (#Ver.2),남궁정,采购入库,CG202605080009,8809494587040,8809494587040,8809494587040,MOEV Annurcatin™ 洗发水 (300ml) (#Ver.2),美妆个护,300ml,MOEV,140,无权限,4箱,4.0,无,,A03-11-02,,正品,2026-05-08 16:24:36,MOEV / EA / Sunmooh CG20260506007,Sunmooh,OCG202605080009,35/箱,0000-00-00 00:00:00,0.0,2029-03-23 00:00:00,0.38,53.2,649.0,90860,0.0,90860,无
EA,RK2605110029,主仓库,(증정) 유쏘풀 가죽 향수 파우치 (100g) (#Ver.2),남궁정,采购入库,CG202605110020,8809846781027,8809846781027,8809846781027,(赠品) YOUSSOFUL 香水袋(#皮质) (100g) (#Ver.2),无,100g,YOUSSOFUL,4,无权限,4箱,4.0,无,,EA,,正品,2026-05-11 15:35:05,YOUSSOFUL / EA / TW(과입고)_ CG202605110007,,OCG202605110020,1/箱,0000-00-00 00:00:00,0.0,2099-12-31 00:00:00,0.017,0.068,156.0,624,0.0,624,无
BOX,RK2605120006,主仓库,네오스랩 플루이드 크림 클렌저 스쿠알란 (160ml),남궁정,采购入库,CG202605120004,8809508851327,8809508851327,8809508851327,Neoslab 角鲨烷乳霜洁面乳 (160ml),美妆个护,160ml,Neoslab,280,无权限,4箱,4.0,无,,B2-25-01,,正品,2026-05-12 10:45:09,Neoslab / BOX / CN / BB CG20260512001,CN BB,OCG202605120004,70/箱,0000-00-00 00:00:00,0.0,2027-12-08 00:00:00,0.16,44.8,387.0,108360,0.0,108360,无
BOX,RK2605120015,主仓库,플르부아 바디클렌저(#히노키레더) (250ml),남궁정,采购入库,CG202605120011,8809681242325,8809681242325,8809681242325,Pleuvoir 沐浴露(#Hinoki Leather) (250ml),美妆个护,250ml,Pleuvoir,80,无权限,4箱,4.0,无,,B1-03-01,,正品,2026-05-12 16:39:41,Pleuvoir / BOX / CN / BB CG20260512002,CN BB,OCG202605120011,20/箱,0000-00-00 00:00:00,0.0,2028-12-10 00:00:00,0.325,26.0,585.0,46800,0.0,46800,无
EA,RK2605140005,主仓库,밀잇 단백질 쉐이크 포켓형(#피스타치오맛) (40g),남궁정,采购入库,CG202605140005,8809073737545,8809073737545,8809073737545,Meal It 蛋白质奶昔口袋装(#开心果味) (40g),食品,40g,Meal It,160,无权限,4箱,4.0,无,,A01-11-03,,正品,2026-05-14 09:46:27,Meal It / EA / Sunmooh CG20260514002,Sunmooh,OCG202605140005,40/箱,0000-00-00 00:00:00,0.0,2027-09-17 00:00:00,0.055,8.8,798.0,127680,0.0,127680,无
EA,RK2605140005,主仓库,밀잇 단백질 쉐이크 포켓형(#멜론맛) (40g),남궁정,采购入库,CG202605140005,8809073737569,8809073737569,8809073737569,Meal It 蛋白质奶昔口袋装(#哈密瓜味) (40g),食品,40g,Meal It,160,无权限,4箱,4.0,无,,A01-10-01,,正品,2026-05-14 09:46:27,Meal It / EA / Sunmooh CG20260514002,Sunmooh,OCG202605140005,40/箱,0000-00-00 00:00:00,0.0,2027-10-07 00:00:00,0.055,8.8,798.0,127680,0.0,127680,无
EA,RK2605140005,主仓库,밀잇 단백질 쉐이크 포켓형(#바나나맛) (40g),남궁정,采购入库,CG202605140005,8809073737446,8809073737446,8809073737446,Meal It 蛋白质奶昔口袋装(#香蕉味) (40g),食品,40g,Meal It,160,无权限,4箱,4.0,无,,A01-11-02,,正品,2026-05-14 09:46:27,Meal It / EA / Sunmooh CG20260514002,Sunmooh,OCG202605140005,40/箱,0000-00-00 00:00:00,0.0,2027-10-02 00:00:00,0.055,8.8,798.0,127680,0.0,127680,无
EA,RK2605140005,主仓库,밀잇 단백질 쉐이크 포켓형(#초콜릿맛) (40g),남궁정,采购入库,CG202605140005,8809073737439,8809073737439,8809073737439,Meal It 蛋白质奶昔口袋装(#巧克力味) (40g),食品,40g,Meal It,160,无权限,4箱,4.0,无,,A01-10-02,,正品,2026-05-14 09:46:27,Meal It / EA / Sunmooh CG20260514002,Sunmooh,OCG202605140005,40/箱,0000-00-00 00:00:00,0.0,2027-08-22 00:00:00,0.055,8.8,798.0,127680,0.0,127680,无
EA,RK2605140005,主仓库,밀잇 단백질 쉐이크 포켓형(#커피맛) (40g),남궁정,采购入库,CG202605140005,8809073737453,8809073737453,8809073737453,Meal It 蛋白质奶昔口袋装(#咖啡味) (40g),食品,40g,Meal It,160,无权限,4箱,4.0,无,,A01-11-01,,正品,2026-05-14 09:46:27,Meal It / EA / Sunmooh CG20260514002,Sunmooh,OCG202605140005,40/箱,0000-00-00 00:00:00,0.0,2027-09-04 00:00:00,0.055,8.8,798.0,127680,0.0,127680,无
